id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
4275,MED-04275,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,126,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62214833800,2027-11-10,1
4276,MED-04276,"Panadol Extra","بانادول إكسترا",Medicine,45.00,162,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622230918173,2027-04-12,1
4277,MED-04277,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,115,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622270090628,2027-11-17,1
4278,COS-04278,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,187,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622344643037,2026-02-20,1
4279,SUP-04279,"Centrum Men","سنتروم رجال",Supplements,420.00,110,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622114972181,2027-01-12,1
4280,MED-04280,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,179,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62221806173,2026-05-14,1
4281,MED-04281,"Panadol Extra","بانادول إكسترا",Medicine,45.00,65,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622899228877,2026-11-08,1
4282,MED-04282,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,197,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622545648699,2027-06-10,1
4283,COS-04283,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,74,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622962167672,2026-01-20,1
4284,SUP-04284,"Centrum Men","سنتروم رجال",Supplements,420.00,142,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622847907123,2027-04-20,1
4285,MED-04285,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,152,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62283967850,2026-01-29,1
4286,MED-04286,"Panadol Extra","بانادول إكسترا",Medicine,45.00,33,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622822756633,2027-09-19,1
4287,MED-04287,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,102,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622281487838,2027-05-05,1
4288,COS-04288,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,13,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622277535907,2027-06-01,1
4289,SUP-04289,"Centrum Men","سنتروم رجال",Supplements,420.00,90,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622708400965,2027-09-12,1
4290,MED-04290,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,142,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622392695332,2027-03-15,1
4291,MED-04291,"Panadol Extra","بانادول إكسترا",Medicine,45.00,175,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622947795597,2027-01-11,1
4292,MED-04292,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,73,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622803726856,2026-04-28,1
4293,COS-04293,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,141,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622286913131,2026-08-12,1
4294,SUP-04294,"Centrum Men","سنتروم رجال",Supplements,420.00,14,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622412296790,2027-06-30,1
4295,MED-04295,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,42,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622640188616,2026-03-27,1
4296,MED-04296,"Panadol Extra","بانادول إكسترا",Medicine,45.00,192,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622697740841,2026-10-11,1
4297,MED-04297,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,87,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622943473808,2027-03-11,1
4298,COS-04298,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,134,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622907836781,2026-11-09,1
4299,SUP-04299,"Centrum Men","سنتروم رجال",Supplements,420.00,0,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,62219427954,2025-12-24,1
4300,MED-04300,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,199,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622172638516,2027-02-04,1
4301,MED-04301,"Panadol Extra","بانادول إكسترا",Medicine,45.00,97,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622437457506,2027-10-15,1
4302,MED-04302,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,124,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622135007418,2026-12-10,1
4303,COS-04303,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,191,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622962091626,2026-11-11,1
4304,SUP-04304,"Centrum Men","سنتروم رجال",Supplements,420.00,92,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622307097824,2026-06-26,1
4305,MED-04305,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,187,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622239784062,2025-12-25,1
4306,MED-04306,"Panadol Extra","بانادول إكسترا",Medicine,45.00,125,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622560017484,2026-01-08,1
4307,MED-04307,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,191,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622868377236,2026-07-06,1
4308,COS-04308,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,164,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622528529298,2025-12-28,1
4309,SUP-04309,"Centrum Men","سنتروم رجال",Supplements,420.00,41,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622714795894,2027-05-16,1
4310,MED-04310,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,99,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622178977124,2026-09-07,1
4311,MED-04311,"Panadol Extra","بانادول إكسترا",Medicine,45.00,173,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622304519052,2026-07-07,1
4312,MED-04312,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,109,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622283091372,2026-04-20,1
4313,COS-04313,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,62,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622923065732,2027-07-02,1
4314,SUP-04314,"Centrum Men","سنتروم رجال",Supplements,420.00,199,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622932991727,2027-08-12,1
4315,MED-04315,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,3,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622745384025,2025-12-24,1
4316,MED-04316,"Panadol Extra","بانادول إكسترا",Medicine,45.00,156,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622752103568,2026-04-09,1
4317,MED-04317,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,119,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622576707509,2026-02-09,1
4318,COS-04318,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,185,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622105683673,2027-09-10,1
4319,SUP-04319,"Centrum Men","سنتروم رجال",Supplements,420.00,103,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622407362227,2026-08-13,1
4320,MED-04320,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,142,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622703097742,2027-02-23,1
4321,MED-04321,"Panadol Extra","بانادول إكسترا",Medicine,45.00,168,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,62216182480,2026-01-09,1
4322,MED-04322,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,44,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622752403844,2027-06-01,1
4323,COS-04323,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,103,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622158689431,2026-09-11,1
4324,SUP-04324,"Centrum Men","سنتروم رجال",Supplements,420.00,98,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,62298913789,2027-09-27,1
4325,MED-04325,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,22,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622543612299,2026-12-10,1
4326,MED-04326,"Panadol Extra","بانادول إكسترا",Medicine,45.00,134,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622221124182,2027-09-08,1
4327,MED-04327,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,121,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622462673907,2027-02-03,1
4328,COS-04328,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,74,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622493901697,2027-10-30,1
4329,SUP-04329,"Centrum Men","سنتروم رجال",Supplements,420.00,149,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622752656046,2026-11-04,1
4330,MED-04330,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,165,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,6223266055,2027-10-08,1
4331,MED-04331,"Panadol Extra","بانادول إكسترا",Medicine,45.00,193,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,62262423471,2027-03-26,1
4332,MED-04332,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,145,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622723142584,2026-04-17,1
4333,COS-04333,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,145,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622354807594,2026-09-28,1
4334,SUP-04334,"Centrum Men","سنتروم رجال",Supplements,420.00,140,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622667418176,2027-10-02,1
4335,MED-04335,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,143,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62276503034,2027-05-30,1
4336,MED-04336,"Panadol Extra","بانادول إكسترا",Medicine,45.00,117,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622884366477,2027-04-06,1
4337,MED-04337,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,110,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622697124310,2025-12-15,1
4338,COS-04338,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,38,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622996977540,2025-12-02,1
4339,SUP-04339,"Centrum Men","سنتروم رجال",Supplements,420.00,37,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622110166214,2026-12-29,1
4340,MED-04340,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,16,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622911854439,2027-06-17,1
4341,MED-04341,"Panadol Extra","بانادول إكسترا",Medicine,45.00,27,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622610468204,2027-03-28,1
4342,MED-04342,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,18,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622865372349,2027-03-19,1
4343,COS-04343,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,159,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62240590930,2026-06-22,1
4344,SUP-04344,"Centrum Men","سنتروم رجال",Supplements,420.00,6,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622855729889,2026-10-02,1
4345,MED-04345,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,126,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622305247248,2027-11-03,1
4346,MED-04346,"Panadol Extra","بانادول إكسترا",Medicine,45.00,188,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622660949186,2026-05-11,1
4347,MED-04347,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,35,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622926273105,2026-06-20,1
4348,COS-04348,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,140,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622269025175,2026-11-10,1
4349,SUP-04349,"Centrum Men","سنتروم رجال",Supplements,420.00,112,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622684125109,2027-03-20,1
4350,MED-04350,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,155,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622255281231,2025-12-10,1
4351,MED-04351,"Panadol Extra","بانادول إكسترا",Medicine,45.00,70,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622131492434,2026-01-09,1
4352,MED-04352,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,121,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622732156776,2027-07-24,1
4353,COS-04353,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,71,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622729645514,2025-12-22,1
4354,SUP-04354,"Centrum Men","سنتروم رجال",Supplements,420.00,4,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622118682034,2027-01-14,1
4355,MED-04355,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,197,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622213833373,2026-11-29,1
4356,MED-04356,"Panadol Extra","بانادول إكسترا",Medicine,45.00,50,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622664204554,2027-08-17,1
4357,MED-04357,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,12,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622531425747,2027-09-11,1
4358,COS-04358,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,156,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622341497239,2026-12-08,1
4359,SUP-04359,"Centrum Men","سنتروم رجال",Supplements,420.00,137,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622788621889,2027-03-18,1
4360,MED-04360,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,189,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622730734333,2026-02-23,1
4361,MED-04361,"Panadol Extra","بانادول إكسترا",Medicine,45.00,1,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622482715172,2026-02-25,1
4362,MED-04362,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,150,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622429349130,2026-06-02,1
4363,COS-04363,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,62,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62273870315,2026-01-22,1
4364,SUP-04364,"Centrum Men","سنتروم رجال",Supplements,420.00,149,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622920507342,2026-06-30,1
4365,MED-04365,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,137,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622618125496,2027-07-20,1
4366,MED-04366,"Panadol Extra","بانادول إكسترا",Medicine,45.00,83,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622551538491,2026-10-21,1
4367,MED-04367,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,154,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622712030890,2026-04-09,1
4368,COS-04368,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,97,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622541685316,2027-01-04,1
4369,SUP-04369,"Centrum Men","سنتروم رجال",Supplements,420.00,131,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622972023590,2026-11-29,1
4370,MED-04370,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,156,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622748193974,2026-11-16,1
4371,MED-04371,"Panadol Extra","بانادول إكسترا",Medicine,45.00,158,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622702321532,2027-03-06,1
4372,MED-04372,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,76,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,62221072,2026-07-14,1
4373,COS-04373,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,128,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622831563607,2027-05-14,1
4374,SUP-04374,"Centrum Men","سنتروم رجال",Supplements,420.00,80,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622385853257,2027-10-31,1
4375,MED-04375,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,116,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622791436750,2026-01-18,1
4376,MED-04376,"Panadol Extra","بانادول إكسترا",Medicine,45.00,52,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622144475275,2027-06-29,1
4377,MED-04377,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,144,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622324487704,2027-05-26,1
4378,COS-04378,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,75,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622800942590,2027-05-26,1
4379,SUP-04379,"Centrum Men","سنتروم رجال",Supplements,420.00,154,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622849192007,2026-07-18,1
4380,MED-04380,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,82,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622149669303,2026-02-02,1
4381,MED-04381,"Panadol Extra","بانادول إكسترا",Medicine,45.00,116,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622544636372,2027-06-12,1
4382,MED-04382,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,67,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622801045341,2026-02-21,1
4383,COS-04383,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,162,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622430696680,2027-01-30,1
4384,SUP-04384,"Centrum Men","سنتروم رجال",Supplements,420.00,71,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622173858396,2027-02-12,1
4385,MED-04385,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,85,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622309273928,2027-01-13,1
4386,MED-04386,"Panadol Extra","بانادول إكسترا",Medicine,45.00,186,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622530664441,2026-08-16,1
4387,MED-04387,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,20,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622871511173,2027-02-10,1
4388,COS-04388,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,180,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622780039398,2026-01-06,1
4389,SUP-04389,"Centrum Men","سنتروم رجال",Supplements,420.00,32,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622573017442,2026-08-25,1
4390,MED-04390,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,81,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622941164250,2026-04-07,1
4391,MED-04391,"Panadol Extra","بانادول إكسترا",Medicine,45.00,103,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622156763626,2027-09-11,1
4392,MED-04392,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,166,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622536637273,2027-04-20,1
4393,COS-04393,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,83,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622498462989,2026-07-03,1
4394,SUP-04394,"Centrum Men","سنتروم رجال",Supplements,420.00,151,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622859409490,2026-09-08,1
4395,MED-04395,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,109,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622735387721,2026-08-08,1
4396,MED-04396,"Panadol Extra","بانادول إكسترا",Medicine,45.00,138,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622955294027,2027-06-29,1
4397,MED-04397,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,62,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622317272281,2026-01-28,1
4398,COS-04398,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,42,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622874763726,2027-07-12,1
4399,SUP-04399,"Centrum Men","سنتروم رجال",Supplements,420.00,109,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622840174071,2026-10-16,1
4400,MED-04400,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,33,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622815535013,2026-11-15,1
4401,MED-04401,"Panadol Extra","بانادول إكسترا",Medicine,45.00,88,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622144397994,2027-11-11,1
